Token,Lemma
ein-,ein
Fomanttisches,Fomanttische
.,--
Stü,Stü
:,--
Sinen,Sin
aibenbug,aibenbug
und,und
einen,ein
Zohann,Zohann
EIE,EIE
„,--
Des,Des
ev,ev
 , 
ve,ve
 , 
nN,nN
 , 
"""",--
ür,ür
 , 
/,--
Sleibt,sleiben
vorbehalten,vorbehalten
.,--
 , 
Die,der
Tenterungszulagen,Tenterungszulag
für,für
Beamte,Beamter
.,--
:,--
Erhöhung,Erhöhung
des,der
Mindestbetrages,Mindestbetrag
",",--
 , 
„,--
Die,der
Grundsäße,Grundsäß
für,für
die,der
einmaligen,einmalig
Kriegsteuerungszulagen,Kriegsteuerungszulag
an,an
die,der
Beamten,Beamter
",",--
Volksschullohrer,Volksschullohrer
und,und
Geistlichen,geistliche
und,und
die,der
einmaligen,einmalig
Kriogsbethilfen,Kriogsbethilfen
an,an
die,der
Ruhegehaltsempfänger,Ruhegehaltsempfänger
und,und
die,der
Hinter,hinter
Gliebenen,Glieben
von,von
Beambden,Beambd
usrd,usrd
.,--
stehen,stehen
nunmehr,nunmehr
fest,fest
.,--
Die,der
Zulagen,Zulage
gehen,gehen
über,über
die,der
bisher,bisher
geplanten,geplant
Zuwendungen,Zuwendung
zum,zu
Teil,Teil
erheblich,erheblich
Hinaus,hinaus
",",--
",",--
mtlich,mtlich
wird,werden
darüber,darüber
mitgeteilt,mitteilen
:,--
;,--
 , 
Allen,Allen
für,für
die,der
Gewährung,Gewährung
von,von
laufenden,laufend
Krieggteuerungszulagen,Krieggteuerungszulag
in,in
"""",--
Betracht,Betracht
kommenden,kommend
planmäßig,planmäßig
angestellten,angestellt
und,und
außerplan-,außerplan-
mäßigen,mäßig
Staatsbeamten,Staatsbeamt
mit,mit
einem,ein
Wi,Wi
BERTIE,BERTIE
bis,bis
zu,zu
20.000,20.000
Mark,Mark
einschließlich,einschließlich
wird,werden
fofort,Fofort
eins,einer
außerordentliche,Außerordentlich
ein,ein
»,--
inalige,inalig
Kriegsteuerungszulage,Kriegsteuerungszulage
qusgezahlt,qusgezahlen
",",--
|,|
 , 
Für,für
den,der
kinderlos,kinderlos
Verheirateten,verheirateter
beträgt,betragen
diese,dieser
Zu-,Zu
Lage,Lage
mindestons,mindeston
500-,500-
Mark,Mark
und,und
höchstens,höchstens
1000,1000
Mark,Mark
",",--
Sie,sie
wird,werden
im,in
einzelnen,einzelner
wie,wie
folgt,folgen
berechnet,berechnen
:,--
Zu,zu
einem,ein
Grundbetrag,Grundbetrag
von,von
 , 
;,--
2s0,2s0
Mark,Mark
tritt,treten
der,der
volle,voll
Betrag,Betrag
des,der
monatlichen,monatlich
Gehalts,Gehalt
ohne,ohne
 , 
Wohnugsgeldzuschhuyß,Wohnugsgeldzuschhuyß
hinzu,hinzu
.,--
Der,der
sich,sich
bei,bei
dieser,dieser
Berechnung,Berechnung
er,er
»,--
 , 
-,--
gebende,gebend
-Betrag,-Betrag
wird,werden
",",--
soweit,soweit
ex,ex
unter,unter
5600,5600
Mark,Mark
zurückbleibt,zurückbleiben
",",--
auf,auf
300,300
Mark,Mark
erhöht,erhöhen
",",--
soweit,soweit
er,er
1000,1000
Mark,Mark
überschreitet,überschreiten
",",--
auf,auf
 , 
2000,2000
Mark,Mark
epmäßigt,epmäßigen
.,--
Verheiratete,Verheiratet
mit,mit
Kindern,Kind
"""",--
erhalten,erhalten
für,für
jeds,Jed
Kind,Kind
weitere,weit
Kinderzulagen,Kinderzulag
von,von
je,je
10,10
v,v
",",--
H.,H.
der,der
sich,sich
aus,aus
vorigem,vorig
Absaß,Absaß
ergebenden,ergebend
Gesamtzulage,Gesamtzulage
.,--
 , 
Die,der
Unverheirateten,unverheiratete
erhalten,erhalten
als,als
einmalige,einmalig
Krtegs-,Krteg
Fouerungszulage,Fouerungszulage
70,70
v;-.H.,v;-.H.
der,der
für,für
die,der
kinderlos,kinderlos
Verheirateten,verheirateter
gel,gel
»,--
Fenden,Fende
Sulage,Sulage
.,--
Auf,auf
die,der
einmalige,einmalig
Kriegsteuerungszulage,Kriegsteuerungszulage
finden,finden
Im,in
allgemeinen,allgemein
die,der
Bestimmungen,Bestimmung
über,über
die,der
laufenden,laufend
Kriegs,Krieg
»,--
Feuerungszulagen,Feuerungszulag
Anwendung,Anwendung
.,--
:,--
;,--
-,--
In,in
gleicher,gleich
Weise,Weise
werden,werden
auch,auch
die,der
Leiter,Leiter
",",--
Lehrer,Lehrer
und,und
Lehrerinnen,Lehrerin
 , 
.,--
m,m
öffentlichen,öffentlich
Volksschulen,Volksschule
sowie,sowie
die,der
Geistlihen,Geistlihen
berüdsichtigt,berüdsichtigen
.,--
Entsprechendes,entsprechend
gilt,gelten
für,für
die,der
Lohnangestellden,Lohnangestellde
höherer,hoch
Ordnung,Ordnung
",",--
 , 
-,--
Unmittelbare,unmittelbar
Staatsbeamte,Staatsbeamt
",",--
Volksichullehrpersonen,Volksichullehrperson
und,und
Geisd-,Geisd
„,--
Tiche,Tiche
im,in
Ruhestande,Ruhestand
sowie,sowie
die,der
Hinterbliebenen,hinterbliebener
von,von
Uns,Uns
mittelbaren,mittelbar
Staatsbeamten,Staatsbeamt
",",--
Volksschullehrern,Volksschullehrern
und,und
Geistlichen,geistliche
er-,er
Halten,halten
unter,unter
den,der
Vorausseßungen,Vorausseßung
",",--
die,der
für,für
die,der
Gewährung,Gewährung
laufen-,laufen-
Der,der
Kriegsbeihilfen,Kriegsbeihilfe
an,an
denselben,derselbe
Personenkreis,Personenkreis
gelten,gelten
",",--
sofort,sofort
eine,ein
außerordentliche,außerordentlich
einmalige,einmalig
Kriegsbeihilfe,Kriegsbeihilfe
",",--
die,der
mindestens,mindestens
50,50
v.,v.
H.,H.
",",--
Höchstens,Höchstens
aber,aber
100,100
v.,v.
H,H
",",--
derjenigen,derjenige
Summe,Summe
beträgt,betragen
",",--
die,der
an,an
ein,ein
»,--
wmaliger,wmalig
Kriegsteuerungszulage,Kriegsteuerungszulage
unter,unter
Zugrundelegung,Zugrundelegung
der,der
von,von
ider,ider
von,von
dem,der
Beamten,Beamter
usw,usw
",",--
zülegt,zülegen
bezogenen,bezogen
Gehaltbezüge,Gehaltbezug
Zie,Zie
Ftehen,Ftehen
würde,werden
",",--
wenn,wenn
der,der
Beamte,Beamter
usw,usw
",",--
no,no
<,<
im,in
Dienste,Dienst
wäre,sein
",",--
Die,der
Beihilfe,Beihilfe
ist,sein
",",--
wo,wo
das,der
Bedürfnis,Bedürfnis
),--
zur,zu
Gewährung,Gewährung
einer,ein
laufenden,laufend
Nriegsbeihilfe,Nriegsbeihilfe
beveits,beveits
anerkannt,anerkennen
",",--
wurde,werden
",",--
ohne,ohne
weiteres,weiterer
zu,zu
ge-,ge
währen,währen
und,und
zwar,zwar
wird,werden
in,in
der,der
Regel,Regel
derselbe,derselbe
Prozentsaz,Prozentsaz
der,der
Bemessung,Bemessung
der,der
einmaligen,einmalig
Kriegsbeihilfe,Kriegsbeihilfe
zu,zu
Grunde,Grund
gelegt,legen
",",--
der,der
vei,vei
det,det
Bemessung,Bemessung
der,der
laufenden,laufend
Kriegsbeihilfe,Kriegsbeihilfe
maßgebend,maßgebend
ge-,ge
Wesen,Wesen
ist,sein
",",--
Vollweisen,Vollweis
bis,bis
zu,zu
18,18
Jahven,Jahve
erhalten,erhalten
die,der
ihnen,ihnen
gustehende,gustehend
:,--
einmalige,einmalig
Kriegsbeihilfe,Kriegsbeihilfe
in,in
Höhe,Höhe
von,von
50,50
v,v
",",--
H,H
",",--
bis,bis
 , 
:,--
200,200
v,v
",",--
H.,H.
der,der
für,für
das,der
Kimwd,Kimwd
des,der
enkiprecherrden,enkiprecherrd
aktiven,aktiv
Beamten,Beamter
Usw,Usw
.,--
zuständigen,zuständig
einmaligen,einmalig
Kriegsteuerungszulage,Kriegsteuerungszulage
",",--
8,8
Eine,ein
nähere,näh
Begründung,Begründung
für,für
die,der
von,von
der,der
Regierung,Regierung
getroffene,getroffen
 , 
..,..
Maßnahme,Maßnahme
",",--
die,der
über,über
den,der
bisher,bisher
in,in
der,der
Presse,Presse
bekannt,bekannt
gewordenen,geworden
 , 
Plan,Plan
in,in
der,der
Bemessung,Bemessung
sowohl,sowohl
des,der
Grundbetrages,Grundbetrag
wie,wie
des,der
Min,Min
»,--
idestbetrages,idestbetrag
hinausgeht,hinausgehen
und,und
damit,damit
für,für
den,der
geringer-,geringer-
besoldeten,besoldet
Zeil,Zeil
ader,ad
Beamtenschaft,Beamtenschaft
weiter,weiter
wesentliche,wesentlich
Verbesserungen,Verbesserung
|cchafft,|cchaffen
",",--
 , 
',--
Der,der
Reichskommitiar,Reichskommitiar
für,für
das,der
Wohnungswesen,Wohnungswesen
 , 
Ditrch,Ditrch
eine,eine
.,--
Bebanntmachung,Bebanntmachung
des,der
Neichakanzlers,Neichakanzler
vom,von
31.,31.
August,August
 , 
Ut,Ut
ein,ein
dem,der
Reichswirtschaftsamt,Reichswirtschaftsamt
unterstellter,unterstellt
Reichskommissar,Reichskommissar
für,für
das,der
Wohnungswesen,wohnungswesen
eingerichtet,einrichten
worden,werden
",",--
den,der
.,--
im,in
wesentlichen,wesentliche
die,der
 , 
',--
gleichen,gleich
Aufgaben,Aufgabe
wie,wie
dem,der
preußischen,preußisch
Kommissar,Kommissar
für,für
das,der
Woh-,Woh
nungswesen,nungswesen
zustehen,zustehen
.,--
Seine,sein
Wichtigkeit,Wichtigkeit
",",--
Bearbeitung,Bearbeitung
der,der
befonderen,befonder
Aufgaben,Aufgabe
.,--
der,der
Reichsverwaltung,Reichsverwaltung
auf,auf
dem,der
Gebiet,Gebiet
des,der
Wohnungs-,Wohnung
wesens,wesens
in,in
der,der
Zeit,Zeit
des,der
Ueberganges,Uebergang
von,von
der,der
Kriegs-,Krieg
zur,zu
Friedens-,Frieden
wirtschaft,Wirtschaft
",",--
umfaßt,umfassen
insbesondere,insbesondere
folgende,folgend
Gebiete,Gebiet
:,--
Verteilung,Verteilung
ver-,ver
fügbarer,fügbar
Seeves-,Seeves
und,und
Marinevorräte,Marinevorrät
für,für
Bauzwe,Bauzwe
>,>
e,e
im,in
Einver-,Einver
 , 
“,--
nehmen,nehmen
mit,mit
dem,der
Reichskommissar,Reichskommissar
für,für
die,der
Verwendung,Verwendung
des,der
entbehr=,entbehr=
 , 
gung,Gung
von,von
Baustoffen,Baustoff
",",--
Regelung,Regelung
des,der
Absaßes,Absaß
von,von
Bauskoffen,Bauskoffe
',--
und,und
 , 
Lich,Lich
werdenden,werdend
Heeres-,Heer
und,und
Marinegutes,Marinegut
",",--
Förderung,Förderung
u,u
Erzeit,Erzeit
«,--
mmissar,mmissar
 , 
Gewährung,Gewährung
von,von
Bauzuschüssen,Bauzuschüsse
aus,aus
den,der
durc,Durc
<,<
den,der
Rei,Rei
 , 
Das,der
Kompromiß,Kompromiß
des,der
Herrenhauses,Herrenhaus
",",--
 , 
lung,Lung
im,in
Gerichtsshreiverdienst,Gerichtsshreiverdienst
",",--
 , 
bereitzustellenden,bereitzustellend
Wii,Wii
 , 
Staatssekretär,Staatssekretär
des,der
Nei,Nei
1,1
 , 
n,n
unter,unter
seinem,sein
Vorsig,Vorsig
sichender,sichend
AussZuß,AussZuß
beigegeben,beigegeben
",",--
dessen,der
Mitglieder,Mitglied
der,der
Bedenke,Bedenke
ernennt,ernennen
und,und
der,der
in,in
grundsäßlicen,grundsäßlic
Fragen,Frage
zu,zu
ören,ören
ist,sein
.,--
 , 
Als,als
ReiHs,ReiHs
?,--
ommissar,Ommissar
ist,sein
der,der
preußische,preußisch
Staatskommissar,Staatskommissar
für,für
das,der
Wohnungswesen,wohnungswesen
",",--
Wirkl,Wirkl
.,--
Geh,Geh
.,--
Rat,Rat
Dr.,Dr.
Frhr,Frhr
.,--
v.,v.
Coels,Coels
van,van
der,der
Brüggen,Brügg
bostellt,bostellen
worden,werden
",",--
 , 
Der,der
Reichßskommissar,Reichßskommissar
für,für
die,der
Verwertung,Verwertung
des,der
entbehrlich,entbehrlich
werden,werden
»,--
den,der
Heeres,Heer
»,--
und,und
Marinegutes,Marinegut
.,--
ist,sein
in,in
dieser,dieser
Bekanntmachung,Bekanntmachung
eben-,eben-
falls,falls
zum,zu
ersten,erster
Male,Mal
erwähnt,erwähnen
.,--
Von,von
seiner,sein
Einrichtung,Einrichtung
ist,sein
bisher,bisher
näheres,näh
noh,noh
nicht,nicht
mitgeteilt,mitteilen
worden,werden
",",--
<,<
55,55
 , 
Eine,ein
Altersstimme,Altersstimme
vom,von
45.,45.
Jahre,Jahr
an,an
.,--
 , 
Die,der
Fraktionsberatungen,Fraktionsberatunge
im,in
Herrenhause,Herrenhause
wurden,werden
gestern,gestern
nach-,nach
mittag,Mittag
fortgeseht,fortgesehen
",",--
In,in
politischen,politisch
Kreisen,Kreis
verlautet,verlauten
",",--
daß,daß
>,>
»,--
das,der
an-,an
gebahnde,gebahnd
Kompromiß,Kompromiß
für,für
die,der
Wahlen,Wahl
zum,zu
Abgeordnetenhause,Abgeordnetenhause
das,der
allgemeine,allgemein
",",--
gleiche,gleich
und,und
geheime,geheim
Wahlrechht,Wahlrechht
",",--
aber,aber
mit,mit
einer,ein
Alterszusaßstime-,Alterszusaßstime
vom,von
:,--
45.,45.
Lebensjahre,Lebensjahre
an,an
",",--
HGringen,HGring
werde,werden
:,--
LE,LE
 , 
Man,man
rechnet,rechnen
im,in
Herrenhause,Herrenhause
damit,damit
",",--
daß,daß
der,der
am,an
4.,4.
ds,ds
.,--
Mts,Mts
.,--
zu,zu
»,--
fammentretende,fammentretend
Verfassungsausschhuß,Verfassungsausschhuß
",",--
dessen,der
Tagung,Tagung
während,während
der,der
Landtagspause,Landtagspause
bekanntlich,bekanntlich
in,in
der,der
königlichen,königlich
Ver-,Ver-
tagungsorder,Tagungsorder
vorgesehen,vorsehen
ift,ifen
",",--
etwa,etwa
5,5
bis,bis
6,6
Tage,Tag
zu,zu
seiner,sein
Arbeit,Arbeit
brauchen,brauchen
wird,werden
",",--
50,50
 , 
enen,en
 , 
Beschlüsse,Beschluß
des,der
Bunbdesrats,Bunbdesrat
",",--
In,in
der,der
gestrigen,gestrig
Sizung,Sizung
des,der
Bundesvates,Bundesvat
wurden,werden
angenommen,annehmen
:,--
-1.-Der,-1.-Der
Entwuvf,entwuvf
einer,ein
Verord-,Verord
nung,Nung
über,über
Kolontalwaren,Kolontalwar
",",--
2.,2.
der,der
Entwurf,Entwurf
einer,ein
Verordnung,Verordnung
über,über
GSaatkartoffeln,GSaatkartoffel
aus,aus
der,der
Ernte,Ernte
1918,1918
",",--
3.,3.
der,der
Entwurf,Entwurf
eines,ein
Geseßes,Geseß
zur,zu
Aenderung,Aenderung
des,der
Portofreiheitsgesches,Portofreiheitsgesch
vom,von
5.,5.
Juni,Juni
1869,1869
",",--
4,4
",",--
der,der
Entwurf,Entwurf
einer,ein
Verordnung,Verordnung
wegen,wegen
Abände-,Abände
rung,Rung
der,der
Verordnung,Verordnung
betr.,betr.
Taggelder,Taggeld
",",--
Fuhrkosten,Fuhrkoste
und,und
Umzugs,Umzug
»,--
kosten,kosten
der,der
Beamten,Beamter
der,der
Militär-,Militär
und,und
Marineverwaltung,Marineverwaltung
.,--
 , 
König,König
Ludwig,Ludwig
au,au
Hertling,Hertling
.,--
Der,der
König,König
von,von
Bayern,Bayern
hat,haben
an,an
den,der
Reichskanzler,Reichskanzler
ein,ein
Glücwunschtslegramm,Glücwunschtslegramm
zum,zu
76.,76.
Geburts,Geburt
«,--
tag,Tag
gerichtet,richten
",",--
in,in
dem,der
er,er
der,der
Verdienste,Verdienst
des,der
Grafen,Graf
Hertling,Hertling
um,um
Bayern,Bayern
gedenkt,gedenken
und,und
in,in
dem,der
es,es
zum,zu
Schlusse,Schlusse
heißt,heißen
:,--
„,--
Im,in
Alter,Alter
und,und
in,in
ernster,ernst
.Zeit,.Zeit
haben,haben
Euere,Euere
Exzellenz,Exzellenz
noh,noh
die,der
schwere,schwer
Bürde,Bürde
des,der
Reichskanzleramtes,Reichskanzleramt
übernommen,übernehmen
",",--
Wiöge,Wiöge
es,es
Ihnen,ihnen
be-,be
sieden,sied
fein,Fein
Deuten,deut
W,--
einem,ein
Sen,Sen
",",--
un,un
ehr,Ehr
envonen,envonen
 , 
r,r
zu,zu
führen,führen
u,u
e,e
Grundlage,Grundlage
fen,fen
 , 
FLunft,FLunft
unseres,unser
deutschen,deutsch
Beterlanb,Beterlanb
 , 
Dex,Dex
König,König
der,der
Bulgaren,Bulgar
ist,sein
mit,mit
dem,der
Prinzen,Prinz
Cyrill,Cyrill
und,und
seinen,sein
Schiers,Schier
am,an
Sonntag,Sonntag
ve,ve
Koburg,Koburg
DIE,DIE
Wien,Wien
ab-,ab-
 , 
gereist,reisen
.,--
 , 
Besserung,Besserung
im,in
inden,inden
des,der
Großherzogs,Großherzog
von,von
Olden-,Olde
Burg,Burg
",",--
Der,der
SE,SE
SE,SE
über,über
das,der
Defiden,defiden
Großherzogs,Großherzog
besagt,besagen
",",--
daß,daß
eine,ein
langsame,langsam
und,und
stetige,stetig
Besserung,Besserung
zu,zu
verzeichnen,verzeichnen
fei,fei
.,--
Offizielle,offiziell
Krankheitsderichte,Krankheitsdericht
werden,werden
.,--
nicht,nicht
mehr,mehr
ausgegeben,ausgeben
",",--
?,--
 , 
-,--
Der,der
Sultan,Sultan
hat,haben
dem,der
Marschall,Marschall
Limau,Limau
von,von
Sanders,Sander
Has,Has
Großkreuz,Großkreuz
des,der
Medjidis,Medjidi
Ordens,Orden
mit,mit
Brillanten,Brillant
verliehen,verleihen
:,--
 , 
VBovor,VBovor
stehender,stehend
Wechsel,Wechsel
im,in
5,5
veichtschen,veichtsch
Handels,Handel
minifcerium,minifcerium
",",--
Wie,wie
die,der
„,--
Zeit,Zeit
“,--
ni,ni
als,als
Nachfolger,Nachfolger
des,der
Handelsminister,Handelsminister
Freiheren,Freiher
von,von
Wieser,Wieser
",",--
dessen-,dessen-
Rüdtritt,Rüdtritt
:,--
in,in
mäher,mäh
Pelt,Pelt
Au,Au
Seen,See
en,en
[,[
Ak,Ak
dE,dE
FEU,FEU
Der,der
em,em
<,<
en,en
Technologie,Technologie
an,an
der,der
deutschen,deutsch
te,te
n,n
schule,Schule
in,in
Prag,Prag
Pro,pro
»,--
fessor,fessor
GO,GO
ents,ents
Brofessor,Brofessor
Ginil,Ginil
ist,sein
ein,ein
/,--
Sohn,Sohn
des,der
berühmten,berühmt
öster-,öster-
reichischen,reichisch
Chemikers,Chemiker
Dr.,Dr.
Friedrich,Friedrich
Wilhelm,Wilhelm
Gintl,Gintl
",",--
des,der
Begrün,Begrün
»,--
ders,der
ber,ber
<,<
emischen,emisch
Industrie,Industrie
in,in
Oesterreich,Oesterreich
.,--
.,--
:,--
-,--
;,--
 , 
Neuer,neu
Titel,Titel
für,für
Mititärgert,Mititärgert
LEFsehveiber,LEFsehveiber
.,--
 , 
Grmäß,grmäß
einer,ein
Kabinettsorder,Kabinettsorder
vom,von
NM,NM
",",--
Aug,Aug
Eien,Eien
die,der
bei,bei
den,der
Dee,Dee
Gouvernements,Gouvernements
und,und
Kommandanturen,Kommandanturum
kütigen,kütig
Militärgerichts-,Militärgericht
iber,iber
fortan,fortan
an,an
Stelle,Stelle
des,der
„,--
Kriegsgerichtssekretärs,Kriegsgerichtssekretär
“,--
den,der
Titel,Titel
erichtssekretären,erichtssekretären
",",--
die,der
rf,rf
der,der
Titel,Titel
„,--
Ober-Mili-,Ober-Mili-
werden,werden
",",--
und,und
zwar,zwar
in,in
Grenzen,Grenze
von,von
Mn,Mn
Zahl,Zahl
",",--
dartiber,dartiber
hinaus,hinaus
bei,bei
einer,ein
ahren,Ahr
seit,seit
der,der
planmäßigen,planmäßig
Anstel-,Anstel
 , 
schreiber,Schreiber
for,for
5,5
„,--
Militärgerichtsfekretär,Militärgerichtsfekretär
“,--
.,--
Den,der
Miliä,Miliä
nach,nach
jeder,jeder
Richtung,Richtung
hin,hin
bewährt,bewähren
haben,haben
",",--
tärgerihtssekretär,Tärgerihtssekretär
“,--
verliehen,verleihen
 , 
einem,ein
Drittel,Drittel
der,der
planm,Planm
;,--
Wartezeit,Wartezeit
von,von
mehr,mehr
als,als
15,15
 , 
2,2
Dp,Dp
5,5
T,T
=D,=D
e,e
-,--
teren,teren
„,--
Orpheus,Orpheu
in,in
der,der
Unterwelt,Unterwelt
"""",--
wor,wor
man,man
taktvoll,taktvoll
 , 
.,--
“,--
genug,genug
",",--
in,in
diefer,dief
Zeit,Zeit
micht,micht
pariserisch,pariserisch
dahertollen,dahertollen
zu,zu
lassen,lassen
.,--
Aver,Aver
 , 
man,man
hätte,haben
für,für
die,der
Cancanstimmung,Cancanstimmung
",",--
devon,devon
er,er
sowieso,sowieso
shwer,shwer
ent,ent
watden,watden
kann,können
",",--
dann,dann
immerhin,immerhin
wohl,wohl
einen,ein
deutsch-österreichlschen,deutsch-österreichlsch
öder,öd
Offenbachtsch-Kölnischen,Offenbachtsch-Kölnisch
Ersaß,Ersaß
finden,finden
müssen,müssen
.,--
Indessen,indessen
gevrtet,vrten
das,der
Ganze,ganze
etwas,etwas
zu,zu
frostig-novddeuts,frostig-novddeuts
<,<
.,--
Man,man
sah,sehen
statt,statt
des,der
ungezogenen,ungezogen
„,--
Orpheus,Orpheu
“,--
",",--
den,der
man,man
kannte,kennen
",",--
einen,ein
angezogenen,angezogenen
.,--
Die,der
Regis,Regis
(,--
die,der
 , 
im,in
lehztew,lehztew
Alt,Alt
.,--
eine,ein
geschi,Geschi
>,>
te,te
Umgruppierung,Umgruppierung
des,der
Höllengalopps,Höllengalopp
 , 
vorgnommen,vorgnommen
),--
hatte,haben
neben,neben
schlechten,schlecht
Traditionsscherzen,Traditionsscherze
auch,auch
gute,gut
geopfert,opfern
und,und
micht,Micht
durch,durch
besseve,besseve
Einfälle,Einfall
zu,zu
ersehen,ersehen
gewußt,wissen
und,und
von,von
den,der
olympischen,olympisch
Gottheiten,Gottheit
fünf,fünf
weibliche,weiblich
und,und
zwei,zwei
männliche,männlich
",",--
auch,auch
Duno,Duno
und,und
Venus,Venus
",",--
zu,zu
recht,recht
gleichgültigen,gleichgültig
Matisteriefiguren,Matisteriefigur
werden,werden
“,--
Lassen,Lasse
.,--
 , 
Mitschuldig,Mitschuldig
an,an
dem,der
matten,matt
Eindru,Eindru
>,>
speziell,speziell
der,der
Olymp-,Olymp
 , 
[,[
Szene,Szene
war,sein
die,der
geringe,gering
Entwilungsmöglichkeit,Entwilungsmöglichkeit
",",--
welche,welcher
die,der
flache,flach
.,--
 , 
Badener,Badener
Bühtre,Bühtre
bietet,bieten
",",--
wie,wie
die,der
mangelhafte,mangelhaft
Besezung,Besezung
der,der
Götker-,Götker
 , 
-,--
*,*
Partien,Partien
mit,mit
Ausnahme,Ausnahme
des,der
lustigen,lustig
Zupiter,Zupiter
von,von
Läutner,Läutner
 , 
',--
(,--
Mürnberg,Mürnberg
),--
.,--
Von,von
den,der
.,--
gesanglich,gesanglich
tüchtigen,tüchtig
Vertretern,Vertreter
der,der
Haupt,Haupt
»,--
wollen,wollen
=,=
=,=
Frau,Frau
Fiebiger,Fiebiger
(,--
Dresdner,Dresdner
Hofopfer,Hofopfer
),--
und,und
Dr.,Dr.
Paul,Paul
Kubn,Kubn
(,--
Mannheim,Mannheim
),--
=,=
=,=
kraf,Kraf
dieser,dieser
das,der
zwar,zwar
auch,auch
mit,mit
Absicht,Absicht
",",--
aber,aber
auf,auf
Kosten,Kosten
der,der
Unterhaltsamkeit,Unterhaltsamkeit
über,über
Gebühr,Gebühr
vom,von
Regisseur,Regisseur
ztt-,ztt
zü,zü
>,>
zedrängte,zedrängt
parodistische,parodistisch
Element,Element
vortrefflich,vortrefflich
.,--
Sonst,sonst
noc,noc
<,<
merkte,merken
“,--
man,man
sih-den,sih-den
ohne,ohne
Mäßchen,Mäßch
drolligen,drollig
Styx,Styx
von,von
Eugen,Eugen
G,G
Ünther,Ünther
 , 
(,--
Wienor,Wienor
Carltheater,Carltheater
),--
lieber,lieber
(,--
als,als
den,der
logehaft,logehaft
aufgemachten,aufgemacht
Pluto,Pluto
 , 
-,--
von,von
.,--
Carl,Carl
Baum,Baum
(,--
Chemniß,Chemniß
),--
..,..
Ein,ein
Schuß,Schuß
Massary,Massary
",",--
ein,ein
Schuß,Schuß
.,--
Pallenberg,Pallenberg
),--
.,--
hätte,haben
dem,der
über,über
',--
gute,gut
.Mittelleistungen,.Mittelleistungen
sich,sich
nicht,nicht
er-,er
Hebenden,Hebende
Ensemble,Ensemble
hier,hier
notgetan,notgetan
.,--
Die,der
Musik,Musik
allein,allein
=,=
=,=
von,von
dem,der
nus,nus
mehreren,mehrere
Hofkapellen,Hofkapelle
gebildeten,gebildet
Orchester,Orchester
Übrigns,Übrigns
vorzüglich,vorzüglich
*,*
gespielt'=-,gespielt'=-
ist,sein
nicht,nicht
tragfähig,tragfähig
genug,genug
",",--
sie,sie
hat,haben
in,in
Offenbachs,Offenbach
kleineren,klein
Werken,Werk
oft,oft
viel,viel
mshr,mshr
Reiz,Reiz
als,als
hier,hier
",",--
wo,wo
sie,sie
bereits,bereits
vom,von
zweiten,zweiter
der,der
 , 
-,--
"""",--
vier,vier
Bilder,Bild
ab,ab
stark,stark
in,in
den,der
Hintergrund,Hintergrund
tritt,treten
.,--
Störend,störend
war,sein
.,--
auch,auch
“,--
 , 
"""",--
Die,der
Unheitlichkeit,Unheitlichkeit
der,der
Behandlung,Behandlung
des,der
Textes,Text
",",--
der,der
einmal,einmal
zeitlos,zeitlos
und,und
dann,dann
wieder,wieder
voller,voller
billiger,billig
Gogenwärtsbeziehungen,Gogenwärtsbeziehung
war,sein
",",--
"""",--
Völlig,völlig
',--
in,in
ihrem,ihr
Element,Element
",",--
waren,sein
.,--
Dirigent,Dirigent
(,--
Herr,Herr
Schön,Schön
»,--
Haumsfeld,Haumsfeld
",",--
der,der
fähige,fähig
erste,erster
Kapellmeister,Kapellmeister
des,der
Wiener,Wiener
Rai,Rai
“,--
mundtheaters,mundtheaters
),--
",",--
Bühnenmaler,Bühnenmaler
(,--
Herr,Herr
Sievert,Sievert
",",--
der,der
einfallsreiche,einfallsreich
Atelierchef,Atelierchef
der,der
Mannheimer,Mannheimer
Hofbithne,Hofbithne
),--
und,und
der,der
künstlerische,künstlerisch
Leiter,Leiter
Hagmann-,Hagmann
bei,bei
der,der
zu,zu
einem,ein
durchscchhlagenden,durchscchhlagend
Erfolg,Erfolg
gekommenen,gekommen
 , 
1,1
%,%
Belebung,Belebung
von,von
Johan,Johan
Strauß,Strauß
"""",--
üippigmelodiöser,üippigmelodiös
„,--
Nacht,Nacht
in,in
 , 
Venedig,Venedig
“,--
",",--
',--
Hiex,Hiex
.,--
ergab,ergeben
sich,sich
aufs,auf
glü&lichste,glü&lichste
der,der
angestrebte,angestrebt
Zu-,Zu-
sammeonklang,Sammeonklang
von,von
Gesang,Gesang
",",--
Spiel,Spiel
und,und
Bild,Bild
.,--
"""",--
Mit,mit
ihrer,ihr
liebevollen,liebevolle
.,--
auch,auch
auf,auf
treffliche,trefflich
Chor-,Chor
und,und
Tanzleistungen,Tanzleistunge
unter-Mitwirkung,unter-Mitwirkung
der,der
 , 
Hannelore,Hannelore
Ziegler,Ziegler
sich,sich
erstreFenden,erstreFenden
Arbeit,Arbeit
haben,haben
.,--
jene,jener
 , 
„,--
dvei,dvei
Künstlea,Künstlea
',--
das,der
In,in
graziöseftem,graziöseft
Tangschritt,Tangschritt
alle,aller
Herzenvangelegen,Herzenvangeleg
«,--
heiten,heit
einer,ein
tollen,toll
Nacht,Nacht
behandelnde,behandelnd
musikalische,musikalisch
